n_estimators,max_depth,learning_rate,gamma,subsample,colsample_bytree,min_child_weight,accuracy,precision,recall,f1,preparationTime
100,3,0.01,0,0.8,0.8,1,0.6856305889608386,0.5984848484848485,0.23194444444444443,0.3183235867446394,0.0025446164285572843
100,3,0.01,0,1,0.8,1,0.7143077397471477,0.6607142857142857,0.3611111111111111,0.46169772256728775,0.0025446164285572843
200,3,0.01,0,0.8,0.8,1,0.7352759790317607,0.6476190476190476,0.44305555555555554,0.5210702341137124,0.0025446164285572843
200,3,0.01,0,1,0.8,1,0.7431390687634906,0.650971250971251,0.5333333333333333,0.5838595892359333,0.0025446164285572843
100,3,0.01,0,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,3,0.01,0,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,3,0.01,0,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,3,0.01,0,1,0.8,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,5,0.01,0,0.8,0.8,1,0.6928769657724329,0.6318181818181818,0.25416666666666665,0.34814814814814815,0.0025446164285572843
100,5,0.01,0,1,0.8,1,0.7217082947887757,0.6961538461538462,0.3625,0.461816710692273,0.0025446164285572843
200,5,0.01,0,0.8,0.8,1,0.7567067530064754,0.7037037037037036,0.4861111111111111,0.5672759856630825,0.0025446164285572843
200,5,0.01,0,1,0.8,1,0.7426765340733888,0.6574074074074074,0.5305555555555556,0.5751924473493101,0.0025446164285572843
100,5,0.01,0,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,5,0.01,0,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,5,0.01,0,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,5,0.01,0,1,0.8,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,7,0.01,0,0.8,0.8,1,0.6928769657724329,0.6318181818181818,0.25416666666666665,0.34814814814814815,0.0025446164285572843
100,7,0.01,0,1,0.8,1,0.7217082947887757,0.6961538461538462,0.3625,0.461816710692273,0.0025446164285572843
200,7,0.01,0,0.8,0.8,1,0.7567067530064754,0.7037037037037036,0.4861111111111111,0.5672759856630825,0.0025446164285572843
200,7,0.01,0,1,0.8,1,0.7426765340733888,0.6405723905723906,0.5513888888888889,0.5860566448801743,0.0025446164285572843
100,7,0.01,0,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,7,0.01,0,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,7,0.01,0,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,7,0.01,0,1,0.8,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,3,0.1,0,0.8,0.8,1,0.7781375269811903,0.685515873015873,0.6138888888888889,0.6464506172839507,0.0025446164285572843
100,3,0.1,0,1,0.8,1,0.7998766574159729,0.7215099715099716,0.6583333333333333,0.6834733893557422,0.0025446164285572843
200,3,0.1,0,0.8,0.8,1,0.799722479185939,0.7180555555555556,0.6569444444444444,0.6847620469932298,0.0025446164285572843
200,3,0.1,0,1,0.8,1,0.8071230342275669,0.7417043740573153,0.6583333333333333,0.6945315221177291,0.0025446164285572843
100,3,0.1,0,0.8,0.8,3,0.7497687326549491,0.655982905982906,0.5305555555555556,0.5866326096211153,0.0025446164285572843
100,3,0.1,0,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,3,0.1,0,0.8,0.8,3,0.7711995066296637,0.6892551892551891,0.5736111111111111,0.6253968253968253,0.0025446164285572843
200,3,0.1,0,1,0.8,3,0.7782917052112243,0.7136752136752137,0.5736111111111111,0.6354679802955665,0.0025446164285572843
100,5,0.1,0,0.8,0.8,1,0.77104532839963,0.6601307189542484,0.6347222222222223,0.6450617283950617,0.0025446164285572843
100,5,0.1,0,1,0.8,1,0.7568609312365094,0.6561624649859944,0.5944444444444444,0.620415982484948,0.0025446164285572843
200,5,0.1,0,0.8,0.8,1,0.7924761023743447,0.7009615384615385,0.6569444444444444,0.6777073732718893,0.0025446164285572843
200,5,0.1,0,1,0.8,1,0.7641073080481036,0.6656862745098039,0.6166666666666667,0.6365079365079365,0.0025446164285572843
100,5,0.1,0,0.8,0.8,3,0.7497687326549491,0.655982905982906,0.5305555555555556,0.5866326096211153,0.0025446164285572843
100,5,0.1,0,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,5,0.1,0,0.8,0.8,3,0.7711995066296637,0.6892551892551891,0.5736111111111111,0.6253968253968253,0.0025446164285572843
200,5,0.1,0,1,0.8,3,0.7782917052112243,0.7136752136752137,0.5736111111111111,0.6354679802955665,0.0025446164285572843
100,7,0.1,0,0.8,0.8,1,0.77104532839963,0.6601307189542484,0.6347222222222223,0.6450617283950617,0.0025446164285572843
100,7,0.1,0,1,0.8,1,0.7781375269811903,0.6882137470372763,0.6361111111111111,0.6590038314176245,0.0025446164285572843
200,7,0.1,0,0.8,0.8,1,0.7924761023743447,0.7009615384615385,0.6569444444444444,0.6777073732718893,0.0025446164285572843
200,7,0.1,0,1,0.8,1,0.7853839037927844,0.697737556561086,0.6583333333333333,0.6750957854406131,0.0025446164285572843
100,7,0.1,0,0.8,0.8,3,0.7497687326549491,0.655982905982906,0.5305555555555556,0.5866326096211153,0.0025446164285572843
100,7,0.1,0,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,7,0.1,0,0.8,0.8,3,0.7711995066296637,0.6892551892551891,0.5736111111111111,0.6253968253968253,0.0025446164285572843
200,7,0.1,0,1,0.8,3,0.7782917052112243,0.7136752136752137,0.5736111111111111,0.6354679802955665,0.0025446164285572843
100,3,0.01,0.1,0.8,0.8,1,0.6785383903792784,0.5707070707070706,0.2111111111111111,0.2884990253411306,0.0025446164285572843
100,3,0.01,0.1,1,0.8,1,0.7143077397471477,0.6607142857142857,0.3611111111111111,0.46169772256728775,0.0025446164285572843
200,3,0.01,0.1,0.8,0.8,1,0.7352759790317607,0.6476190476190476,0.44305555555555554,0.5210702341137124,0.0025446164285572843
200,3,0.01,0.1,1,0.8,1,0.7502312673450509,0.6723484848484849,0.5319444444444444,0.590159069325736,0.0025446164285572843
100,3,0.01,0.1,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,3,0.01,0.1,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,3,0.01,0.1,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,3,0.01,0.1,1,0.8,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,5,0.01,0.1,0.8,0.8,1,0.6928769657724329,0.6318181818181818,0.25416666666666665,0.34814814814814815,0.0025446164285572843
100,5,0.01,0.1,1,0.8,1,0.7217082947887757,0.6961538461538462,0.3625,0.461816710692273,0.0025446164285572843
200,5,0.01,0.1,0.8,0.8,1,0.7425223558433549,0.6601851851851852,0.4861111111111111,0.5523504273504274,0.0025446164285572843
200,5,0.01,0.1,1,0.8,1,0.7426765340733888,0.6405723905723906,0.5513888888888889,0.5860566448801743,0.0025446164285572843
100,5,0.01,0.1,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,5,0.01,0.1,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,5,0.01,0.1,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,5,0.01,0.1,1,0.8,3,0.692722787542399,0.6111111111111112,0.34027777777777773,0.4277056277056277,0.0025446164285572843
100,7,0.01,0.1,0.8,0.8,1,0.6928769657724329,0.6318181818181818,0.25416666666666665,0.34814814814814815,0.0025446164285572843
100,7,0.01,0.1,1,0.8,1,0.7217082947887757,0.6961538461538462,0.3625,0.461816710692273,0.0025446164285572843
200,7,0.01,0.1,0.8,0.8,1,0.7425223558433549,0.6601851851851852,0.4861111111111111,0.5523504273504274,0.0025446164285572843
200,7,0.01,0.1,1,0.8,1,0.7355843354918284,0.6314814814814814,0.5305555555555556,0.5680129601698228,0.0025446164285572843
100,7,0.01,0.1,0.8,0.8,3,0.6857847671908726,0.6296296296296297,0.19027777777777777,0.27758284600389865,0.0025446164285572843
100,7,0.01,0.1,1,0.8,3,0.6714461917977181,0.5681818181818182,0.25555555555555554,0.339398819108964,0.0025446164285572843
200,7,0.01,0.1,0.8,0.8,3,0.7141535615171137,0.6188552188552189,0.4458333333333333,0.5125558312655087,0.0025446164285572843
200,7,0.01,0.1,1,0.8,3,0.692722787542399,0.6111111111111112,0.34027777777777773,0.4277056277056277,0.0025446164285572843
100,3,0.1,0.1,0.8,0.8,1,0.7782917052112243,0.689712248535778,0.6138888888888889,0.6461538461538461,0.0025446164285572843
100,3,0.1,0.1,1,0.8,1,0.7924761023743446,0.7182001005530418,0.6361111111111111,0.670995670995671,0.0025446164285572843
200,3,0.1,0.1,0.8,0.8,1,0.799722479185939,0.7180555555555556,0.6569444444444444,0.6847620469932298,0.0025446164285572843
200,3,0.1,0.1,1,0.8,1,0.7924761023743446,0.7023270846800259,0.6569444444444444,0.6773448773448774,0.0025446164285572843
100,3,0.1,0.1,0.8,0.8,3,0.7639531298180696,0.6816239316239318,0.5513888888888889,0.6096211153682418,0.0025446164285572843
100,3,0.1,0.1,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,3,0.1,0.1,0.8,0.8,3,0.7784458834412581,0.7063492063492064,0.5736111111111111,0.6324514991181657,0.0025446164285572843
200,3,0.1,0.1,1,0.8,3,0.7711995066296637,0.6971916971916973,0.5736111111111111,0.6285714285714286,0.0025446164285572843
100,5,0.1,0.1,0.8,0.8,1,0.7781375269811903,0.685515873015873,0.6138888888888889,0.6464506172839507,0.0025446164285572843
100,5,0.1,0.1,1,0.8,1,0.7784458834412581,0.6863822452057747,0.6375000000000001,0.6590038314176244,0.0025446164285572843
200,5,0.1,0.1,0.8,0.8,1,0.7781375269811903,0.685515873015873,0.6138888888888889,0.6464506172839507,0.0025446164285572843
200,5,0.1,0.1,1,0.8,1,0.7713536848596978,0.679029304029304,0.6166666666666667,0.6451149425287356,0.0025446164285572843
100,5,0.1,0.1,0.8,0.8,3,0.7639531298180696,0.6816239316239318,0.5513888888888889,0.6096211153682418,0.0025446164285572843
100,5,0.1,0.1,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,5,0.1,0.1,0.8,0.8,3,0.7784458834412581,0.7063492063492064,0.5736111111111111,0.6324514991181657,0.0025446164285572843
200,5,0.1,0.1,1,0.8,3,0.7711995066296637,0.6971916971916973,0.5736111111111111,0.6285714285714286,0.0025446164285572843
100,7,0.1,0.1,0.8,0.8,1,0.7781375269811903,0.685515873015873,0.6138888888888889,0.6464506172839507,0.0025446164285572843
100,7,0.1,0.1,1,0.8,1,0.7784458834412581,0.6863822452057747,0.6375000000000001,0.6590038314176244,0.0025446164285572843
200,7,0.1,0.1,0.8,0.8,1,0.7781375269811903,0.685515873015873,0.6138888888888889,0.6464506172839507,0.0025446164285572843
200,7,0.1,0.1,1,0.8,1,0.7713536848596978,0.679029304029304,0.6166666666666667,0.6451149425287356,0.0025446164285572843
100,7,0.1,0.1,0.8,0.8,3,0.7639531298180696,0.6816239316239318,0.5513888888888889,0.6096211153682418,0.0025446164285572843
100,7,0.1,0.1,1,0.8,3,0.7570151094665434,0.6632387220622515,0.5736111111111111,0.6102292768959435,0.0025446164285572843
200,7,0.1,0.1,0.8,0.8,3,0.7784458834412581,0.7063492063492064,0.5736111111111111,0.6324514991181657,0.0025446164285572843
200,7,0.1,0.1,1,0.8,3,0.7711995066296637,0.6971916971916973,0.5736111111111111,0.6285714285714286,0.0025446164285572843
100,3,0.01,0,0.8,1,1,0.6785383903792784,0.5833333333333334,0.2333333333333333,0.32344322344322346,0.0025446164285572843
100,3,0.01,0,1,1,1,0.7075238976256554,0.6396103896103896,0.3416666666666666,0.44229736983360174,0.0025446164285572843
200,3,0.01,0,0.8,1,1,0.7425223558433549,0.6814814814814815,0.46527777777777773,0.5457706093189965,0.0025446164285572843
200,3,0.01,0,1,1,1,0.7574776441566451,0.6967592592592592,0.5333333333333333,0.5963888888888889,0.0025446164285572843
100,3,0.01,0,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,3,0.01,0,1,1,3,0.6714461917977181,0.5555555555555555,0.2569444444444444,0.3317139001349528,0.0025446164285572843
200,3,0.01,0,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,3,0.01,0,1,1,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,5,0.01,0,0.8,1,1,0.6785383903792784,0.5833333333333334,0.2333333333333333,0.32344322344322346,0.0025446164285572843
100,5,0.01,0,1,1,1,0.7218624730188097,0.671911421911422,0.38611111111111107,0.4660477453580902,0.0025446164285572843
200,5,0.01,0,0.8,1,1,0.7354301572617946,0.6587301587301587,0.4444444444444444,0.5255555555555557,0.0025446164285572843
200,5,0.01,0,1,1,1,0.7431390687634906,0.6632575757575757,0.5111111111111111,0.5721153846153846,0.0025446164285572843
100,5,0.01,0,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,5,0.01,0,1,1,3,0.6643539932161578,0.5,0.23611111111111108,0.2985754985754986,0.0025446164285572843
200,5,0.01,0,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,5,0.01,0,1,1,3,0.7069071847055195,0.638888888888889,0.3611111111111111,0.4515151515151515,0.0025446164285572843
100,7,0.01,0,0.8,1,1,0.6785383903792784,0.5833333333333334,0.2333333333333333,0.32344322344322346,0.0025446164285572843
100,7,0.01,0,1,1,1,0.7360468701819304,0.6996891996891996,0.42777777777777776,0.5175628968732418,0.0025446164285572843
200,7,0.01,0,0.8,1,1,0.7354301572617946,0.6587301587301587,0.4444444444444444,0.5255555555555557,0.0025446164285572843
200,7,0.01,0,1,1,1,0.7360468701819304,0.6521464646464646,0.49027777777777776,0.5526282051282051,0.0025446164285572843
100,7,0.01,0,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,7,0.01,0,1,1,3,0.6643539932161578,0.5,0.23611111111111108,0.2985754985754986,0.0025446164285572843
200,7,0.01,0,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,7,0.01,0,1,1,3,0.7069071847055195,0.638888888888889,0.3611111111111111,0.4515151515151515,0.0025446164285572843
100,3,0.1,0,0.8,1,1,0.7855380820228183,0.6930555555555555,0.6361111111111111,0.6619125846276384,0.0025446164285572843
100,3,0.1,0,1,1,1,0.7711995066296637,0.6720647773279352,0.6361111111111111,0.6489326765188834,0.0025446164285572843
200,3,0.1,0,0.8,1,1,0.7855380820228183,0.7031746031746032,0.6152777777777777,0.6555953803265631,0.0025446164285572843
200,3,0.1,0,1,1,1,0.7570151094665434,0.646927146927147,0.6152777777777777,0.6283846872082166,0.0025446164285572843
100,3,0.1,0,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,3,0.1,0,1,1,3,0.7853839037927844,0.7303807303807304,0.5944444444444444,0.6524435341639643,0.0025446164285572843
200,3,0.1,0,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,3,0.1,0,1,1,3,0.7924761023743447,0.7414529914529915,0.5944444444444444,0.6592775041050903,0.0025446164285572843
100,5,0.1,0,0.8,1,1,0.7926302806043788,0.7013888888888888,0.6569444444444444,0.6766975308641975,0.0025446164285572843
100,5,0.1,0,1,1,1,0.7853839037927844,0.6917043740573153,0.6583333333333333,0.6723092998955068,0.0025446164285572843
200,5,0.1,0,0.8,1,1,0.7784458834412581,0.7142857142857143,0.5736111111111111,0.635626102292769,0.0025446164285572843
200,5,0.1,0,1,1,1,0.7711995066296637,0.6720965309200603,0.6375000000000001,0.6521072796934866,0.0025446164285572843
100,5,0.1,0,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,5,0.1,0,1,1,3,0.7570151094665434,0.6801282051282053,0.5527777777777777,0.6039377289377289,0.0025446164285572843
200,5,0.1,0,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,5,0.1,0,1,1,3,0.7853839037927844,0.717948717948718,0.5944444444444444,0.6502463054187192,0.0025446164285572843
100,7,0.1,0,0.8,1,1,0.7926302806043788,0.7013888888888888,0.6569444444444444,0.6766975308641975,0.0025446164285572843
100,7,0.1,0,1,1,1,0.7853839037927844,0.6917043740573153,0.6583333333333333,0.6723092998955068,0.0025446164285572843
200,7,0.1,0,0.8,1,1,0.7784458834412581,0.7142857142857143,0.5736111111111111,0.635626102292769,0.0025446164285572843
200,7,0.1,0,1,1,1,0.7711995066296637,0.6720965309200603,0.6375000000000001,0.6521072796934866,0.0025446164285572843
100,7,0.1,0,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,7,0.1,0,1,1,3,0.7570151094665434,0.6801282051282053,0.5527777777777777,0.6039377289377289,0.0025446164285572843
200,7,0.1,0,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,7,0.1,0,1,1,3,0.7853839037927844,0.717948717948718,0.5944444444444444,0.6502463054187192,0.0025446164285572843
100,3,0.01,0.1,0.8,1,1,0.6857847671908726,0.6166666666666667,0.2333333333333333,0.3282051282051282,0.0025446164285572843
100,3,0.01,0.1,1,1,1,0.7075238976256554,0.6396103896103896,0.3416666666666666,0.44229736983360174,0.0025446164285572843
200,3,0.01,0.1,0.8,1,1,0.7354301572617947,0.6518518518518518,0.46527777777777773,0.5375654811138683,0.0025446164285572843
200,3,0.01,0.1,1,1,1,0.7574776441566451,0.6967592592592592,0.5333333333333333,0.5963888888888889,0.0025446164285572843
100,3,0.01,0.1,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,3,0.01,0.1,1,1,3,0.6714461917977181,0.5555555555555555,0.2569444444444444,0.3317139001349528,0.0025446164285572843
200,3,0.01,0.1,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,3,0.01,0.1,1,1,3,0.6998149861239593,0.6239316239316239,0.3611111111111111,0.44576802507836993,0.0025446164285572843
100,5,0.01,0.1,0.8,1,1,0.6857847671908726,0.6166666666666667,0.2333333333333333,0.3282051282051282,0.0025446164285572843
100,5,0.01,0.1,1,1,1,0.7076780758556892,0.6439393939393939,0.3444444444444444,0.4285849952516619,0.0025446164285572843
200,5,0.01,0.1,0.8,1,1,0.7354301572617947,0.681980056980057,0.4236111111111111,0.5172413793103449,0.0025446164285572843
200,5,0.01,0.1,1,1,1,0.7429848905334566,0.6627450980392157,0.5097222222222223,0.5681740481740482,0.0025446164285572843
100,5,0.01,0.1,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,5,0.01,0.1,1,1,3,0.6643539932161578,0.5,0.23611111111111108,0.2985754985754986,0.0025446164285572843
200,5,0.01,0.1,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,5,0.01,0.1,1,1,3,0.7069071847055195,0.638888888888889,0.3611111111111111,0.4515151515151515,0.0025446164285572843
100,7,0.01,0.1,0.8,1,1,0.6857847671908726,0.6166666666666667,0.2333333333333333,0.3282051282051282,0.0025446164285572843
100,7,0.01,0.1,1,1,1,0.7218624730188097,0.6717171717171717,0.38611111111111107,0.4801001467668134,0.0025446164285572843
200,7,0.01,0.1,0.8,1,1,0.7354301572617947,0.681980056980057,0.4236111111111111,0.5172413793103449,0.0025446164285572843
200,7,0.01,0.1,1,1,1,0.7358926919518964,0.6516339869281046,0.48888888888888893,0.5486868686868687,0.0025446164285572843
100,7,0.01,0.1,0.8,1,3,0.6928769657724329,0.7373737373737373,0.2111111111111111,0.2962962962962963,0.0025446164285572843
100,7,0.01,0.1,1,1,3,0.6643539932161578,0.5,0.23611111111111108,0.2985754985754986,0.0025446164285572843
200,7,0.01,0.1,0.8,1,3,0.6998149861239593,0.5944444444444444,0.40277777777777773,0.4720430107526881,0.0025446164285572843
200,7,0.01,0.1,1,1,3,0.7069071847055195,0.638888888888889,0.3611111111111111,0.4515151515151515,0.0025446164285572843
100,3,0.1,0.1,0.8,1,1,0.7784458834412581,0.6770308123249299,0.6583333333333333,0.6669812698733723,0.0025446164285572843
100,3,0.1,0.1,1,1,1,0.7713536848596979,0.6680672268907563,0.6375000000000001,0.6513409961685824,0.0025446164285572843
200,3,0.1,0.1,0.8,1,1,0.8069688559975332,0.7387057387057387,0.6583333333333333,0.6960061443932412,0.0025446164285572843
200,3,0.1,0.1,1,1,1,0.7713536848596979,0.6680672268907563,0.6375000000000001,0.6513409961685824,0.0025446164285572843
100,3,0.1,0.1,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,3,0.1,0.1,1,1,3,0.7853839037927844,0.7303807303807304,0.5944444444444444,0.6524435341639643,0.0025446164285572843
200,3,0.1,0.1,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,3,0.1,0.1,1,1,3,0.7924761023743447,0.7414529914529915,0.5944444444444444,0.6592775041050903,0.0025446164285572843
100,5,0.1,0.1,0.8,1,1,0.7926302806043788,0.7045751633986929,0.6569444444444444,0.6778176025487853,0.0025446164285572843
100,5,0.1,0.1,1,1,1,0.7711995066296637,0.6786324786324786,0.6166666666666667,0.6449388209121246,0.0025446164285572843
200,5,0.1,0.1,0.8,1,1,0.7926302806043788,0.7111111111111111,0.6361111111111111,0.6706491437674234,0.0025446164285572843
200,5,0.1,0.1,1,1,1,0.7713536848596979,0.6740196078431372,0.6388888888888888,0.6515616999487968,0.0025446164285572843
100,5,0.1,0.1,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,5,0.1,0.1,1,1,3,0.7570151094665434,0.6801282051282053,0.5527777777777777,0.6039377289377289,0.0025446164285572843
200,5,0.1,0.1,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,5,0.1,0.1,1,1,3,0.7853839037927844,0.717948717948718,0.5944444444444444,0.6502463054187192,0.0025446164285572843
100,7,0.1,0.1,0.8,1,1,0.7926302806043788,0.7045751633986929,0.6569444444444444,0.6778176025487853,0.0025446164285572843
100,7,0.1,0.1,1,1,1,0.7711995066296637,0.6786324786324786,0.6166666666666667,0.6449388209121246,0.0025446164285572843
200,7,0.1,0.1,0.8,1,1,0.7926302806043788,0.7111111111111111,0.6361111111111111,0.6706491437674234,0.0025446164285572843
200,7,0.1,0.1,1,1,1,0.7713536848596979,0.6740196078431372,0.6388888888888888,0.6515616999487968,0.0025446164285572843
100,7,0.1,0.1,0.8,1,3,0.7853839037927844,0.7094017094017094,0.6152777777777777,0.6584035171354415,0.0025446164285572843
100,7,0.1,0.1,1,1,3,0.7570151094665434,0.6801282051282053,0.5527777777777777,0.6039377289377289,0.0025446164285572843
200,7,0.1,0.1,0.8,1,3,0.7711995066296637,0.6813186813186812,0.5944444444444444,0.6349206349206349,0.0025446164285572843
200,7,0.1,0.1,1,1,3,0.7853839037927844,0.717948717948718,0.5944444444444444,0.6502463054187192,0.0025446164285572843
